ref,genre,songTitle,artistName,lyrics,lyrics_clean
metal.00019.wav,metal,piece by piece,slayer,"[Chorus]
Modulistic terror
A vast, sadistic feast
The only way to exit
Is going piece by piece

[Verse 1]
You have no choice of life or death
My face you will not see
I'll rip your flesh till there's no breath
Dismembered destiny

[Pre-Chorus 1]
As soon as life has left your corpse
I'll make you part of me
No emotion
Death is all I see

[Chorus]
Modulistic terror
A vast, sadistic feast
The only way to exit
Is going piece by piece

[Verse 2]
Bones and blood lie on the ground
Rotten limbs lie dead
Decapitated bodies found
On my wall, your head

[Pre-Chorus 2]
On your trail, I close the gap
One more life that soon won't be
No emotion
Flesh is all I need

[Bridge]
I'll send you to your maker
Confront the god you seek
A flash of red upon your chest
Safety out of reach

[Verse 1]
You have no choice of life or death
My face you will not see
I'll rip your flesh till there's no breath
Dismembered destiny

[Chorus]
Modulistic terror
A vast, sadistic feast
There's only one way out of here:
Piece by piece",modulistic terror a vast sadistic feast the only way to exit is going piece by piece you have no choice of life or death my face you will not see i ll rip your flesh till there s no breath dismembered destiny as soon as life has left your corpse i ll make you part of me no emotion death is all i see modulistic terror a vast sadistic feast the only way to exit is going piece by piece bones and blood lie on the ground rotten limbs lie dead decapitated bodies found on my wall your head on your trail i close the gap one more life that soon won  be no emotion flesh is all i need i ll send you to your maker confront the god you seek a flash of red upon your chest safety out of reach you have no choice of life or death my face you will not see i ll rip your flesh till there s no breath dismembered destiny modulistic terror a vast sadistic feast there s only one way out of here piece by piece
metal.00020.wav,metal,necrophobic,slayer,"[Verse 1]
Strangulation, mutilation, cancer of the brain
Limb dissection, amputation from a mind deranged
Asphyxiation, suffocation, gasping for air
Explain to me the feeling after sitting in the chair

[Chorus]
Ripping apart, severing flesh
Gouging eyes, tearing limb from limb

[Verse 2]
Experimentation, slow infection, internal decay
Execution, need transfusion, body rots away
Sliced incision, zero vision, loss of vital signs
Skin contortion, bone erosion, your life becomes your fine

[Chorus]
Ripping apart, severing flesh
Gouging eyes, tearing limb from limb

[Guitar Solo]

[Verse 3]
Strangulation, mutilation, cancer of the brain
Limb dissection, amputation from a mind deranged
Asphyxiation, suffocation, gasping for air
Explain to me the feeling after sitting in the chair
Sliced incision, zero vision, loss of vital signs
Skin contortion, bone erosion, your life becomes your fine

[Outro]
Necrophobic, can't control the paranoia
Scared to die",strangulation mutilation cancer of the brain limb dissection amputation from a mind deranged asphyxiation suffocation gasping for air explain to me the feeling after sitting in the chair ripping apart severing flesh gouging eyes tearing limb from limb experimentation slow infection internal decay execution need transfusion body rots away sliced incision zero vision loss of vital signs skin contortion bone erosion your life becomes your fine ripping apart severing flesh gouging eyes tearing limb from limb strangulation mutilation cancer of the brain limb dissection amputation from a mind deranged asphyxiation suffocation gasping for air explain to me the feeling after sitting in the chair sliced incision zero vision loss of vital signs skin contortion bone erosion your life becomes your fine necrophobic can  control the paranoia scared to die
metal.00021.wav,metal,i'm eighteen,anthrax,"[Verse 1]
Lines form on my face and hands
Lines form from the ups and downs
I'm in the middle without any plans
I'm a boy and I'm a man

[Chorus]
I'm eighteen and I don't know what I want
Eighteen, I just don't know what I want
Eighteen, I gotta get away
I've gotta get out of this place
I'll go runnin' in outer space
Whoa-yeah!

[Guitar Solo]

[Verse 2]
I've got a baby's brain and an old man's heart
Took eighteen years to get this far
Don't always know what I'm talking about
Feels like I'm living in the middle of doubt

[Chorus]
'Cause I'm eighteen, I get confused every day
Eighteen, I just don't know what to say
Eighteen, I've got to get away

[Guitar Solo]

[Verse 3]
Lines form on my face and my hands
Lines form from the left and right
I'm in the middle, the middle of life
I'm a boy and I'm a man

[Bridge]
I'm eighteen and I like it
Yes, I like it
Whoa, I like it, love it, like it, love it
Eighteen, eighteen, eighteen, eighteen, whoa!
And I like it
I'm eighteen and I like it
I'm eighteen, yes, I like it
I'm eighteen, whoa, I like it
I'm eighteen and I like it
I'm eighteen
Whoa, I like it, love it (I'm eighteen), like it, love it, like it, love it (I'm eighteen), like it
I'm eighteen, I like it
I'm eighteen, I like it
I'm eighteen, I like it
I'm eighteen, I like it
I'm eighteen, eighteen
I'm eighteen, I'm eighteen",lines form on my face and hands lines form from the ups and downs i m in the middle without any plans i m a boy and i m a man i m eighteen and i don  know what i want eighteen i just don  know what i want eighteen i gotta get away i ve gotta get out of this place i ll go runnin  in outer space whoayeah i ve got a baby s brain and an old man s heart took eighteen years to get this far don  always know what i m talking about feels like i m living in the middle of doubt  cause i m eighteen i get confused every day eighteen i just don  know what to say eighteen i ve got to get away lines form on my face and my hands lines form from the left and right i m in the middle the middle of life i m a boy and i m a man i m eighteen and i like it yes i like it whoa i like it love it like it love it eighteen eighteen eighteen eighteen whoa and i like it i m eighteen and i like it i m eighteen yes i like it i m eighteen whoa i like it i m eighteen and i like it i m eighteen whoa i like it love it i m eighteen like it love it like it love it i m eighteen like it i m eighteen i like it i m eighteen i like it i m eighteen i like it i m eighteen i like it i m eighteen eighteen i m eighteen i m eighteen
metal.00022.wav,metal,crazy train,ozzy osbourne,"[Intro]
All aboard, hahahahahaha
Ayy

[Verse 1]
Crazy, but that's how it goes
Millions of people living as foes
Maybe it's not too late
To learn how to love and forget how to hate

[Pre-Chorus]
Mental wounds not healing
Life's a bitter shame

[Chorus]
I'm going off the rails on a crazy train
I'm going off the rails on a crazy train
(Let's go)

[Verse 2]
I've listened to preachers, I've listened to fools
I've watched all the dropouts, who make their own rules
One person conditioned to rule and control
The media sells it and you live the role

[Pre-Chorus]
Mental wounds still screaming
Driving me insane

[Chorus]
I'm going off the rails on a crazy train
I'm going off the rails on a crazy train

[Bridge]
I know that things are going wrong for me
You gotta listen to my words, yeah, yeah

[Guitar Solo]

[Verse 3]
Heirs of a cold war, that's what we've become
Inheriting troubles, I'm mentally numb
Crazy, I just cannot bear
I'm living with something that just isn't fair

[Pre-Chorus]
Mental wounds not healing
Who and what's to blame?

[Chorus]
I'm going off the rails on a crazy train
I'm going off the rails on a crazy train

[Outro]
Hahahahahahaha
The ledge, haha, the edge, edge",all aboard hahahahahaha ayy crazy but that s how it goes millions of people living as foes maybe it s not too late to learn how to love and forget how to hate mental wounds not healing life s a bitter shame i m going off the rails on a crazy train i m going off the rails on a crazy train let s go i ve listened to preachers i ve listened to fools i ve watched all the dropouts who make their own rules one person conditioned to rule and control the media sells it and you live the role mental wounds still screaming driving me insane i m going off the rails on a crazy train i m going off the rails on a crazy train i know that things are going wrong for me you gotta listen to my words yeah yeah heirs of a cold war that s what we ve become inheriting troubles i m mentally numb crazy i just cannot bear i m living with something that just isn  fair mental wounds not healing who and what s to blame i m going off the rails on a crazy train i m going off the rails on a crazy train hahahahahahaha the ledge haha the edge edge
metal.00024.wav,metal,kinescope,jacob's dream,"Won't you come into my parlor, make yourself at home
The kinescope is waiting and you're in for quite a show
Direct your gaze to a device across the room
I think you'll be amazed when you see what it can do

Hidden thoughts, secret fears, things you think I'd never know
Oh friend there's not a single thought I wasn't privy to
A mirror to your soul when you ask it tells the truth
It'll show you all and more than you want it to

There's a world here to show you but so little time to share
The Kinescope is waiting and I've saved a seat for you
There's a world here to show you but so little time to share
The Kinescope is waiting and I've saved a seat for you
Right here

We all deceive ourselves sometimes
Refusing to look at the darkness inside
Examine your soul and you will see
That you're not the one
That you wanted to be

There's a world here to show you but so little time to share
The Kinescope is waiting and I've saved a seat for you
There's a world here to show you but so little time to share
The Kinescope is waiting and I've saved a seat for you
Right here, right here

There is a world that is unseen
RIGHT HERE",won  you come into my parlor make yourself at home the kinescope is waiting and you re in for quite a show direct your gaze to a device across the room i think you ll be amazed when you see what it can do hidden thoughts secret fears things you think i d never know oh friend there s not a single thought i wasn  privy to a mirror to your soul when you ask it tells the truth it ll show you all and more than you want it to there s a world here to show you but so little time to share the kinescope is waiting and i ve saved a seat for you there s a world here to show you but so little time to share the kinescope is waiting and i ve saved a seat for you right here we all deceive ourselves sometimes refusing to look at the darkness inside examine your soul and you will see that you re not the one that you wanted to be there s a world here to show you but so little time to share the kinescope is waiting and i ve saved a seat for you there s a world here to show you but so little time to share the kinescope is waiting and i ve saved a seat for you right here right here there is a world that is unseen right here
metal.00025.wav,metal,peace sells,megadeth,"[Verse 1]
What do you mean I ""don't believe in God?""
I talk to Him every day
What do you mean I ""don't support your system?""
I go to court when I have to
What do you mean I ""can't get to work on time?""
Got nothing better to do
And, what do you mean I ""don't pay my bills?""
Why do you think I'm broke? Huh?

[Refrain]
If there's a new way
Oh, I'll be the first in line
But it better work this time

[Verse 2]
What do you mean I ""hurt your feelings?""
I didn't know you had any feelings
What do you mean I ""ain't kind?""
I'm just not your kind
What do you mean I ""couldn't be the president
Of the United States of America?""
Tell me something
It's still ""we the people,"" right?

[Refrain]
If there's a new way
Oh, I'll be the first in line
But it better work this time

[Interlude]
Oh-oh-oh

[Guitar Solo: Chris / Dave / Chris / Dave]

[Bridge]
Can you put a price on peace?

[Pre-Chorus]
Peace, peace sells
Peace, peace sells!

[Chorus]
Peace sells, but who's buying?
Peace sells, but who's buying?
Peace sells, but who's buying?
Peace sells, but who's buying?

[Guitar Solo: Chris Poland]

[Chorus]
Peace sells, but who's buying?
Peace sells, but who's buying?
Peace sells, but who's buying?
Peace sells, but who's buying?
Peace sells, but who's buying?
Peace sells, but who's buying?
Peace sells, but who's buying?
Peace sells, but who's buying?

[Outro / Guitar Solo: Chris Poland]
No, no-no-no-no
Peace sells
(Peace sells)
Peace sells!
Argh!",what do you mean i don  believe in god i talk to him every day what do you mean i don  support your system i go to court when i have to what do you mean i can  get to work on time got nothing better to do and what do you mean i don  pay my bills why do you think i m broke huh if there s a new way oh i ll be the first in line but it better work this time what do you mean i hurt your feelings i didn  know you had any feelings what do you mean i ain  kind i m just not your kind what do you mean i couldn  be the president of the united states of america tell me something it s still we the people right if there s a new way oh i ll be the first in line but it better work this time ohohoh can you put a price on peace peace peace sells peace peace sells peace sells but who s buying peace sells but who s buying peace sells but who s buying peace sells but who s buying peace sells but who s buying peace sells but who s buying peace sells but who s buying peace sells but who s buying peace sells but who s buying peace sells but who s buying peace sells but who s buying peace sells but who s buying no nononono peace sells peace sells peace sells argh
metal.00027.wav,metal,got the time,anthrax,"[Verse 1]
Wake up, got another day to get
Through now, got another man to see
Gotta call him on the telephone way-o
Gotta find a piece of paper

[Verse 2]
Sit down, got another letter to write
Think hard, gotta get a letter just right
Little ringing on the telephone, whoa, no
Gotta write another letter

[Pre-Chorus]
No such thing as tomorrow, all we want
One, two, three, go!

[Chorus]
Time, got the time tick, tick, ticking in my head
Time, got the time tick, tick, ticking in my head
Time, got the time tick, tick, ticking in my head
Ticking in my head, ticking in my head, ticking in my head

[Verse 3]
If I tell you what I'm doing today
Will you shut up and get out of my way?
Someone, ask me what the time is
I don't know, only know I gotta go now

[Verse 4]
No time, trying to get my watch repaired
No time, never got a thing to wear
Little ringing on the telephone, whoa, no
Hear a ringing in my head now

[Pre-Chorus]
No such thing as tomorrow, all we want
One, two, three, go!

[Chorus]
Time, got the time tick, tick, ticking in my head
Time, got the time tick, tick, ticking in my head
Time, got the time tick, tick, ticking in my head
Ticking in my head, ticking in my head, ticking in my head

[Guitar solo, bass solo]

[Pre-Chorus]
No such thing as tomorrow, all we want
One, two, three, go!

[Chorus]
Time, got the time tick, tick, ticking in my head
Time, got the time tick, tick, ticking in my head
Time, got the time tick, tick, ticking in my head
Ticking in my head
Time, got the time tick, tick, ticking in my head
Time, got the time tick, tick, ticking in my head
Time, got the time tick, tick, ticking in my head
Ticking in my head, ticking in my head, ticking in my head",wake up got another day to get through now got another man to see gotta call him on the telephone wayo gotta find a piece of paper sit down got another letter to write think hard gotta get a letter just right little ringing on the telephone whoa no gotta write another letter no such thing as tomorrow all we want one two three go time got the time tick tick ticking in my head time got the time tick tick ticking in my head time got the time tick tick ticking in my head ticking in my head ticking in my head ticking in my head if i tell you what i m doing today will you shut up and get out of my way someone ask me what the time is i don  know only know i gotta go now no time trying to get my watch repaired no time never got a thing to wear little ringing on the telephone whoa no hear a ringing in my head now no such thing as tomorrow all we want one two three go time got the time tick tick ticking in my head time got the time tick tick ticking in my head time got the time tick tick ticking in my head ticking in my head ticking in my head ticking in my head no such thing as tomorrow all we want one two three go time got the time tick tick ticking in my head time got the time tick tick ticking in my head time got the time tick tick ticking in my head ticking in my head time got the time tick tick ticking in my head time got the time tick tick ticking in my head time got the time tick tick ticking in my head ticking in my head ticking in my head ticking in my head
metal.00028.wav,metal,ace of spades,motörhead,"[Verse 1]
If you like to gamble, I tell you I'm your man
You win some, lose some, it's all the same to me
The pleasure is to play, it makes no difference what you say
I don't share your greed, the only card I need is

[Chorus]
The Ace of Spades
The Ace of Spades

[Verse 2]
Playing for the high one, dancing with the devil
Going with the flow, it's all a game to me
Seven or Eleven, snake eyes watching you
Double up or quit, double stake or split

[Chorus]
The Ace of Spades
The Ace of Spades

[Bridge]
You know I'm born to lose, and gambling's for fools
But that's the way I like it, baby, I don't wanna live forever
And don't forget the joker

[Guitar Solo]

[Verse 3]
Pushing up the ante, I know you got to see me
Read 'em and weep, the dead man's hand again
I see it in your eyes, take one look and die
The only thing you see, you know it's gonna be

[Chorus]
The Ace of Spades
The Ace of Spades, ah",if you like to gamble i tell you i m your man you win some lose some it s all the same to me the pleasure is to play it makes no difference what you say i don  share your greed the only card i need is the ace of spades the ace of spades playing for the high one dancing with the devil going with the flow it s all a game to me seven or eleven snake eyes watching you double up or quit double stake or split the ace of spades the ace of spades you know i m born to lose and gambling s for fools but that s the way i like it baby i don  wanna live forever and don  forget the joker pushing up the ante i know you got to see me read  em and weep the dead man s hand again i see it in your eyes take one look and die the only thing you see you know it s gonna be the ace of spades the ace of spades ah
metal.00029.wav,metal,glamour boys,living colour,"[Verse 1]
The glamour boys swear they are a diva
The glamour boys have it all under control
Always dancing, always laughing
The glamour boys are playing the role

[Verse 2]
The glamour boys never have no money
The glamour boys wear the most expensive clothes
The glamour boys are always at the party
Where the money comes from heaven only knows

[Chorus]
I ain't no glamour boy (I'm fierce!)
I ain't no glamour boy (Whoo!)
I ain't no glamour boy (I'm fierce!)
I ain't no glamour boy

[Verse 3]
The glamour boys live off their ambition
The glamour boys have it all figured out
A very, very dubious position
When you got no clout

[Verse 4]
The glamour boys' whole life is a gamble
They might get over or fall flat on their face
But if one does, there's no need to worry
Another G-Boy will take his place

[Chorus]
I ain't no glamour boy (I'm fierce!)
I ain't no glamour boy (Whoo!)
I ain't no glamour boy (I'm fierce!)
I ain't no glamour boy

[Guitar solo]

[Verse 5]
The glamour boys don't think about tomorrow
The glamour boys just need tonight to play
But just like things you can't afford on credit
Time catches up, and you have to pay

[Verse 6]
The glamour boys are always on the guest list
You'll always find them in the hottest spots in town
They'll be your friend if you have fame or fortune
If you don't, they won't be hanging 'round

[Chorus]
I ain't no glamour boy (I'm fierce!)
I ain't no glamour boy (Whoo!)
I ain't no glamour boy (I'm fierce!)
I ain't no glamour boy, yeah, yeah

[Chorus]
I ain't no glamour boy (I'm fierce!)
I ain't no glamour boy (Whoo!)
I ain't no glamour boy (I'm fierce!)
I ain't no glamour boy, no, no

[Outro]
Hey, what do you mean my credit's no good?",the glamour boys swear they are a diva the glamour boys have it all under control always dancing always laughing the glamour boys are playing the role the glamour boys never have no money the glamour boys wear the most expensive clothes the glamour boys are always at the party where the money comes from heaven only knows i ain  no glamour boy i m fierce i ain  no glamour boy whoo i ain  no glamour boy i m fierce i ain  no glamour boy the glamour boys live off their ambition the glamour boys have it all figured out a very very dubious position when you got no clout the glamour boys  whole life is a gamble they might get over or fall flat on their face but if one does there s no need to worry another gboy will take his place i ain  no glamour boy i m fierce i ain  no glamour boy whoo i ain  no glamour boy i m fierce i ain  no glamour boy the glamour boys don  think about tomorrow the glamour boys just need tonight to play but just like things you can  afford on credit time catches up and you have to pay the glamour boys are always on the guest list you ll always find them in the hottest spots in town they ll be your friend if you have fame or fortune if you don  they won  be hanging  round i ain  no glamour boy i m fierce i ain  no glamour boy whoo i ain  no glamour boy i m fierce i ain  no glamour boy yeah yeah i ain  no glamour boy i m fierce i ain  no glamour boy whoo i ain  no glamour boy i m fierce i ain  no glamour boy no no hey what do you mean my credit s no good
metal.00030.wav,metal,trust,megadeth,"[Instrumental Intro]

[Verse 1]
Lost in a dream, nothing's what it seems
Searching my head for the words that you said
Tears filled my eyes as we said our last goodbyes
This sad scene replays of you walking away

[Chorus]
My body aches from mistakes
Betrayed by lust
We lied to each other so much
That in nothing we trust

[Verse 2]
Time and again she repeats ""Let's be friends.""
I smile and say ""Yes,"" another truth bends, I must confess
I try to let go, but I know we'll never end 'til we're dust
We lied to each other again (I wish I could trust) But I wish I could trust

[Chorus]
My body aches from mistakes
Betrayed by lust
We lied to each other so much
That in nothing we trust
God, help me please, on my knees (On my knees)
Betrayed by lust (By lust)
We lied to each other so much (So much)
Now there's nothing we trust

[Interlude]
""How could this be happening to me?""
""I'm lying when I say 'Trust me'.""
""I can't believe this is true...""
""Trust hurts."" ""Why does trust equal suffering?""

[Instrumental Break]
[Guitar Solo: Marty Friedman]

[Chorus]
My body aches from mistakes
Betrayed by lust
We lied to each other so much
That in nothing we trust
God, help me please, on my knees
Betrayed by lust
We lied to each other so much (So much)
Now there's nothing we trust
My body aches from mistakes
Betrayed by lust
We lied to each other so much (We lied to each other so much)
That there's nothing we trust
God, help me please, on my knees
Betrayed by lust (Lust)
We lied to each other so much
Absolutely nothing we trust",lost in a dream nothing s what it seems searching my head for the words that you said tears filled my eyes as we said our last goodbyes this sad scene replays of you walking away my body aches from mistakes betrayed by lust we lied to each other so much that in nothing we trust time and again she repeats let s be friends i smile and say yes another truth bends i must confess i try to let go but i know we ll never end  il we re dust we lied to each other again i wish i could trust but i wish i could trust my body aches from mistakes betrayed by lust we lied to each other so much that in nothing we trust god help me please on my knees on my knees betrayed by lust by lust we lied to each other so much so much now there s nothing we trust how could this be happening to me i m lying when i say  trust me  i can  believe this is true trust hurts why does trust equal suffering my body aches from mistakes betrayed by lust we lied to each other so much that in nothing we trust god help me please on my knees betrayed by lust we lied to each other so much so much now there s nothing we trust my body aches from mistakes betrayed by lust we lied to each other so much we lied to each other so much that there s nothing we trust god help me please on my knees betrayed by lust lust we lied to each other so much absolutely nothing we trust
metal.00031.wav,metal,born to raise hell,motörhead,"[Intro: Lemmy]
Ah my, my
Alright

[Verse 1: Lemmy]
Listen up here, I'll make it quite clear
I'm gonna put some boogie in your ear
Shake and bop, don't you stop
Dance like a maniac until you drop
I don't mind, I don't mind
I can run a razor right up your spine

[Pre-Chorus: Lemmy]
What are you waiting for
What do you think you were created for
Show us you care, show us you dare
You don't know what happened, not if you weren't there

[Chorus: Lemmy, Ice-T and Whitfield Crane, Lemmy]
Born to raise hell, born to raise hell
We know how to do it and we do it real well
Born to raise hell, born to raise hell
Voodoo medicine, cast my spell
Born to raise hell, born to raise hell
Play that guitar just like a-ringing a bell
Take it or leave it

[Verse 2: Whitfield Crane, Lemmy, Ice-T, all]
Going for broke, rock 'til you choke
It don't matter if you drink or smoke
Speak through the beat, get up on your feet
Sweating like a hound dog, white as a sheet
Don't you be scared, don't you be scared
Everybody terrified, it don't seem fair

[Pre-Chorus: Lemmy]
What are you waiting for?
What do you think you were created for?
Out of your seat, blind in the heat
Do the nasty boogie, mama, stomp your feet

[Chorus: Lemmy, Ice-T and Whitfield Crane, Lemmy]
Born to raise hell, born to raise hell
We know how to do it and we do it real well
Born to raise hell, born to raise hell
Go back to zero, take a pill and get well
Born to raise hell, born to raise hell
Be a good soldier and die where you fell
[?]

[Guitar Solo]

[Breakdown: Lemmy]
Give it back, give it back, give it back
Ohh, stop!

[Verse 2: All, Lemmy, Ice-T, Whitfield Crane]
Born to raise hell, born to raise hell
We know how to do it and we do it real well
Born to raise hell, born to raise hell
Go on out and boogie 'cos you never can tell
Born to raise hell, born to raise hell
Be a good soldier and die where you fell
Born to raise hell, born to raise hell
We know how to do it and we do it real well

[Outro: Ice-T, Whitfield Crane]
Yeah, come on
Bob your head, fool
That's right, that's right",ah my my alright listen up here i ll make it quite clear i m gonna put some boogie in your ear shake and bop don  you stop dance like a maniac until you drop i don  mind i don  mind i can run a razor right up your spine what are you waiting for what do you think you were created for show us you care show us you dare you don  know what happened not if you weren  there born to raise hell born to raise hell we know how to do it and we do it real well born to raise hell born to raise hell voodoo medicine cast my spell born to raise hell born to raise hell play that guitar just like aringing a bell take it or leave it going for broke rock  il you choke it don  matter if you drink or smoke speak through the beat get up on your feet sweating like a hound dog white as a sheet don  you be scared don  you be scared everybody terrified it don  seem fair what are you waiting for what do you think you were created for out of your seat blind in the heat do the nasty boogie mama stomp your feet born to raise hell born to raise hell we know how to do it and we do it real well born to raise hell born to raise hell go back to zero take a pill and get well born to raise hell born to raise hell be a good soldier and die where you fell give it back give it back give it back ohh stop born to raise hell born to raise hell we know how to do it and we do it real well born to raise hell born to raise hell go on out and boogie  cos you never can tell born to raise hell born to raise hell be a good soldier and die where you fell born to raise hell born to raise hell we know how to do it and we do it real well yeah come on bob your head fool that s right that s right
metal.00032.wav,metal,blackout,scorpions,"[Verse 1]
I realize I missed a day
But I'm too wrecked to care anyway
I look around and see this face
What the hell, have I lost my taste?

[Pre-Chorus]
Don't want to find out
Just want to cut out

[Verse 2]
My head explodes, my ears ring
I can't remember just where I've been
The last thing that I recall
I got lost in a deep black hole

[Pre-Chorus]
Don't want to find out
Just want to cut out

[Chorus]
Blackout
I really had a blackout
Blackout
I really had a blackout
Blackout
I really had a blackout
Blackout
I really had a blackout

[Verse 3]
I grab my things and make a run
On my way out, another one
Would like to know before I stop
Did I make it or did I flop?

[Pre-Chorus]
Don't want to find out
Just want to get out, yeah!

[Chorus]
Blackout
I really had a blackout
Blackout (Yeah!)
I really had a blackout
Blackout (Out, out)
I really had a blackout (Yeah!)
Blackout
I really had a blackout

[Post-Chorus]
Yeah, yeah, yeah...
I really had a blackout, baby

[Guitar Solo]

[Pre-Chorus]
Don't want to find out
Just want to get out

[Chorus]
Blackout
I really had a blackout
Blackout (Yeah!)
I really had a blackout
Blackout
I really had a blackout
Blackout
I really had a blackout

[Outro]
Blackout
Blackout
Blackout
Oh, yeah....!",i realize i missed a day but i m too wrecked to care anyway i look around and see this face what the hell have i lost my taste don  want to find out just want to cut out my head explodes my ears ring i can  remember just where i ve been the last thing that i recall i got lost in a deep black hole don  want to find out just want to cut out blackout i really had a blackout blackout i really had a blackout blackout i really had a blackout blackout i really had a blackout i grab my things and make a run on my way out another one would like to know before i stop did i make it or did i flop don  want to find out just want to get out yeah blackout i really had a blackout blackout yeah i really had a blackout blackout out out i really had a blackout yeah blackout i really had a blackout yeah yeah yeah i really had a blackout baby don  want to find out just want to get out blackout i really had a blackout blackout yeah i really had a blackout blackout i really had a blackout blackout i really had a blackout blackout blackout blackout oh yeah
metal.00033.wav,metal,enter sandman,motörhead,"[Verse 1]
Say your prayers little one, don't forget, my son
To include everyone
Tuck you in, warm within, keep you free from sin
Till the sandman he comes

[Pre-Chorus]
Sleep with one eye open
Gripping your pillow tight

[Chorus]
Exit light
Enter night
Take my hand
We're off to never never-land

[Verse 2]
Something wrong, shut the light, heavy thoughts tonight
And they aren't of Snow White
Dreams of war, dreams of liars, dreams of dragon's fire
And of things that will bite
[Pre-Chorus]
Sleep with one eye open
Gripping your pillow tight

[Chorus]
Exit light
Enter night
Take my hand
We're off to never never-land

[Bridge]
Now I lay me down to sleep (Now I lay me down to sleep)
I pray the Lord, my soul, to keep (I pray the lord my soul to keep)
If I die before I wake (If I die before I wake)
I pray the Lord, my soul, to take (I pray the lord my soul to take)
Hush, little baby, don't say a word
And never mind that noise you heard
It's just the beasts under your bed
In your closet, in your head

[Chorus]
Exit light
Enter night
Grain of sand
Exit light
Enter night
Take my hand
We're off to never never-land",say your prayers little one don  forget my son to include everyone tuck you in warm within keep you free from sin till the sandman he comes sleep with one eye open gripping your pillow tight exit light enter night take my hand we re off to never neverland something wrong shut the light heavy thoughts tonight and they aren  of snow white dreams of war dreams of liars dreams of dragon s fire and of things that will bite sleep with one eye open gripping your pillow tight exit light enter night take my hand we re off to never neverland now i lay me down to sleep now i lay me down to sleep i pray the lord my soul to keep i pray the lord my soul to keep if i die before i wake if i die before i wake i pray the lord my soul to take i pray the lord my soul to take hush little baby don  say a word and never mind that noise you heard it s just the beasts under your bed in your closet in your head exit light enter night grain of sand exit light enter night take my hand we re off to never neverland
metal.00034.wav,metal,the trooper,iron maiden,"[Instrumental Intro]

[Verse 1]
You'll take my life, but I'll take yours too
You'll fire your musket, but I'll run you through
So when you're waiting for the next attack
You'd better stand, there's no turning back
The bugle sounds, the charge begins
But on this battlefield, no one wins
The smell of acrid smoke and horse's breath
As I plunge on into certain death

[Refrain]
Oh-oh-oh-oh-oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh-oh-oh-oh

[Verse 2]
The horse, he sweats with fear, we break to run
The mighty roar of the Russian guns
And as we race towards the human wall
The screams of pain as my comrades fall
We hurdle bodies that lay on the ground
And the Russians fire another round
We get so near, yet so far away
We won't live to fight another day

[Refrain]
Oh-oh-oh-oh-oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh-oh-oh-oh

[Guitar Solo]
[Guitar Solo]

[Verse 3]
We get so close, near enough to fight
When a Russian gets me in his sights
He pulls the trigger and I feel the blow
A burst of rounds takes my horse below
And as I lay there, gazing at the sky
My body's numb and my throat is dry
And as I lay forgotten and alone
Without a tear, I draw my parting groan

[Refrain]
Oh-oh-oh-oh-oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh-oh-oh-oh",you ll take my life but i ll take yours too you ll fire your musket but i ll run you through so when you re waiting for the next attack you d better stand there s no turning back the bugle sounds the charge begins but on this battlefield no one wins the smell of acrid smoke and horse s breath as i plunge on into certain death ohohohohohohohohoh ohohohohohohohohoh the horse he sweats with fear we break to run the mighty roar of the russian guns and as we race towards the human wall the screams of pain as my comrades fall we hurdle bodies that lay on the ground and the russians fire another round we get so near yet so far away we won  live to fight another day ohohohohohohohohoh ohohohohohohohohoh we get so close near enough to fight when a russian gets me in his sights he pulls the trigger and i feel the blow a burst of rounds takes my horse below and as i lay there gazing at the sky my body s numb and my throat is dry and as i lay forgotten and alone without a tear i draw my parting groan ohohohohohohohohoh ohohohohohohohohoh
